Parameters: 754571 Seed: 1234
Epoch		Loss(Tr)	mIOU (val)	lr
612		0.1732				0.0004264
613		0.1704				0.0004254
614		0.1659				0.0004244
615		0.1674				0.0004234
616		0.1669				0.0004224
617		0.1543				0.0004214
618		0.1546				0.0004204
619		0.1641				0.0004194
620		0.1700				0.0004184
621		0.1607				0.0004174
622		0.1546				0.0004164
623		0.1762				0.0004154
624		0.1599				0.0004144
625		0.1629				0.0004135
626		0.1823				0.0004125
627		0.1637				0.0004115
628		0.1581				0.0004105
629		0.1739				0.0004095
630		0.1594				0.0004085
631		0.1712				0.0004075
632		0.1558				0.0004065
633		0.1532				0.0004055
634		0.1520				0.0004045
635		0.1575				0.0004035
636		0.1551				0.0004025
637		0.1612				0.0004015
638		0.1629				0.0004005
639		0.1525				0.0003995
640		0.1628				0.0003985
641		0.1675				0.0003975
642		0.1600				0.0003965
643		0.1631				0.0003955
644		0.1574				0.0003945
645		0.1649				0.0003935
646		0.1619				0.0003925
647		0.1548				0.0003915
648		0.1608				0.0003905
649		0.1635				0.0003895
650		0.1643		0.8478		0.0003885
651		0.1631				0.0003875
652		0.1608				0.0003865
653		0.1567				0.0003855
654		0.1610				0.0003845
655		0.1679				0.0003835
656		0.1575				0.0003825
657		0.1571				0.0003815
658		0.1553				0.0003805
659		0.1614				0.0003795
660		0.1703				0.0003785
661		0.1520				0.0003775
662		0.1490				0.0003765
663		0.1553				0.0003754
664		0.1578				0.0003744
665		0.1558				0.0003734
666		0.1525				0.0003724
667		0.1655				0.0003714
668		0.1565				0.0003704
669		0.1577				0.0003694
670		0.1622				0.0003684
671		0.1561				0.0003674
672		0.1565				0.0003664
673		0.1610				0.0003654
674		0.1777				0.0003644
675		0.1558				0.0003634
676		0.1567				0.0003623
677		0.1679				0.0003613
678		0.1554				0.0003603
679		0.1523				0.0003593
680		0.1591				0.0003583
681		0.1502				0.0003573
682		0.1453				0.0003563
683		0.1665				0.0003553
684		0.1561				0.0003543
685		0.1569				0.0003532
686		0.1535				0.0003522
687		0.1512				0.0003512
688		0.1527				0.0003502
689		0.1520				0.0003492
690		0.1894				0.0003482
691		0.1600				0.0003472
692		0.1486				0.0003462
693		0.1467				0.0003451
694		0.1603				0.0003441
695		0.1493				0.0003431
696		0.1570				0.0003421
697		0.1612				0.0003411
698		0.1584				0.0003401
699		0.1562				0.0003390
700		0.1531		0.8524		0.0003380
701		0.1549				0.0003370
702		0.1529				0.0003360
703		0.1465				0.0003350
704		0.1499				0.0003340
705		0.1513				0.0003329
706		0.1558				0.0003319
707		0.1620				0.0003309
708		0.1555				0.0003299
709		0.1520				0.0003289
710		0.1583				0.0003278
711		0.1714				0.0003268
712		0.1525				0.0003258
713		0.1562				0.0003248
714		0.1582				0.0003237
715		0.1531				0.0003227
716		0.1502				0.0003217
717		0.1527				0.0003207
718		0.1472				0.0003197
719		0.1596				0.0003186
720		0.1517				0.0003176
721		0.1527				0.0003166
722		0.1521				0.0003156
723		0.1543				0.0003145
724		0.1496				0.0003135
725		0.1529				0.0003125
726		0.1536				0.0003115
727		0.1531				0.0003104
728		0.1506				0.0003094
729		0.1486				0.0003084
730		0.1525				0.0003073
731		0.1455				0.0003063
732		0.1499				0.0003053
733		0.1569				0.0003043
734		0.1540				0.0003032
735		0.1542				0.0003022
736		0.1514				0.0003012
737		0.1454				0.0003001
738		0.1552				0.0002991
739		0.1502				0.0002981
740		0.1503				0.0002970
741		0.1501				0.0002960
742		0.1659				0.0002950
743		0.1486				0.0002939
744		0.1489				0.0002929
745		0.1528				0.0002919
746		0.1520				0.0002908
747		0.1426				0.0002898
748		0.1435				0.0002888
749		0.1477				0.0002877
750		0.1478		0.8521		0.0002867
751		0.1505				0.0002857
752		0.1446				0.0002846
753		0.1525				0.0002836
754		0.1445				0.0002825
755		0.1459				0.0002815
756		0.1471				0.0002805
757		0.1537				0.0002794
758		0.1562				0.0002784
759		0.1542				0.0002774
760		0.1440				0.0002763
761		0.1501				0.0002753
762		0.1513				0.0002742
763		0.1464				0.0002732
764		0.1508				0.0002721
765		0.1520				0.0002711
766		0.1454				0.0002701
767		0.1394				0.0002690
768		0.1535				0.0002680
769		0.1525				0.0002669
770		0.1596				0.0002659
771		0.1526				0.0002648
772		0.1464				0.0002638
773		0.1374				0.0002627
774		0.1377				0.0002617
775		0.1396				0.0002607
776		0.1486				0.0002596
777		0.1521				0.0002586
778		0.1446				0.0002575
779		0.1428				0.0002565
780		0.1465				0.0002554
781		0.1418				0.0002544
782		0.1513				0.0002533
783		0.1487				0.0002523
784		0.1472				0.0002512
785		0.1413				0.0002502
786		0.1492				0.0002491
787		0.1464				0.0002481
788		0.1480				0.0002470
789		0.1470				0.0002459
790		0.1486				0.0002449
791		0.1431				0.0002438
792		0.1500				0.0002428
793		0.1438				0.0002417
794		0.1391				0.0002407
795		0.1426				0.0002396
796		0.1417				0.0002386
797		0.1413				0.0002375
798		0.1382				0.0002364
799		0.1515				0.0002354
800		0.1489		0.8545		0.0002343
801		0.1438				0.0002333
802		0.1446				0.0002322
803		0.1395				0.0002311
804		0.1362				0.0002301
805		0.1445				0.0002290
806		0.1549				0.0002280
807		0.1463				0.0002269
808		0.1447				0.0002258
809		0.1394				0.0002248
810		0.1406				0.0002237
811		0.1410				0.0002226
812		0.1377				0.0002216
813		0.1373				0.0002205
814		0.1374				0.0002194
815		0.1430				0.0002184
816		0.1449				0.0002173
817		0.1477				0.0002162
818		0.1412				0.0002152
819		0.1425				0.0002141
820		0.1377				0.0002130
821		0.1412				0.0002119
822		0.1460				0.0002109
823		0.1434				0.0002098
824		0.1400				0.0002087
825		0.1410				0.0002077
826		0.1447				0.0002066
827		0.1379				0.0002055
828		0.1397				0.0002044
829		0.1444				0.0002034
830		0.1424				0.0002023
831		0.1359				0.0002012
832		0.1370				0.0002001
833		0.1417				0.0001990
834		0.1378				0.0001980
835		0.1444				0.0001969
836		0.1408				0.0001958
837		0.1392				0.0001947
838		0.1433				0.0001936
839		0.1408				0.0001926
840		0.1471				0.0001915
841		0.1397				0.0001904
842		0.1423				0.0001893
843		0.1373				0.0001882
844		0.1350				0.0001871
845		0.1343				0.0001860
846		0.1374				0.0001850
847		0.1406				0.0001839
848		0.1396				0.0001828
849		0.1359				0.0001817
850		0.1307		0.8588		0.0001806
851		0.1373				0.0001795
852		0.1385				0.0001784
853		0.1337				0.0001773
854		0.1363				0.0001762
855		0.1358				0.0001751
856		0.1445				0.0001740
857		0.1535				0.0001729
858		0.1399				0.0001718
859		0.1351				0.0001708
860		0.1342				0.0001697
861		0.1349				0.0001686
862		0.1355				0.0001675
863		0.1289				0.0001664
864		0.1361				0.0001653
865		0.1318				0.0001642
866		0.1326				0.0001630
867		0.1395				0.0001619
868		0.1378				0.0001608
869		0.1359				0.0001597
870		0.1337				0.0001586
871		0.1329				0.0001575
872		0.1339				0.0001564
873		0.1316				0.0001553
874		0.1293				0.0001542
875		0.1322				0.0001531
876		0.1338				0.0001520
877		0.1361				0.0001509
878		0.1430				0.0001497
879		0.1323				0.0001486
880		0.1297				0.0001475
881		0.1298				0.0001464
882		0.1332				0.0001453
883		0.1349				0.0001442
884		0.1338				0.0001430
885		0.1349				0.0001419
886		0.1384				0.0001408
887		0.1338				0.0001397
888		0.1344				0.0001386
889		0.1287				0.0001374
890		0.1309				0.0001363
891		0.1285				0.0001352
892		0.1371				0.0001341
893		0.1290				0.0001329
894		0.1297				0.0001318
895		0.1342				0.0001307
896		0.1307				0.0001295
897		0.1342				0.0001284
898		0.1317				0.0001273
899		0.1278				0.0001261
900		0.1314		0.8651		0.0001250
901		0.1321				0.0001239
902		0.1276				0.0001227
903		0.1267				0.0001216
904		0.1291				0.0001204
905		0.1268				0.0001193
906		0.1308				0.0001182
907		0.1271				0.0001170
908		0.1267				0.0001159
909		0.1274				0.0001147
910		0.1284				0.0001136
911		0.1261				0.0001124
912		0.1276				0.0001113
913		0.1340				0.0001101
914		0.1282				0.0001090
915		0.1291				0.0001078
916		0.1275				0.0001067
917		0.1291				0.0001055
918		0.1303				0.0001044
919		0.1274				0.0001032
920		0.1257				0.0001020
921		0.1275				0.0001009
922		0.1277				0.0000997
923		0.1240				0.0000985
924		0.1261				0.0000974
925		0.1258				0.0000962
926		0.1232				0.0000950
927		0.1252				0.0000939
928		0.1259				0.0000927
929		0.1314				0.0000915
930		0.1297				0.0000903
931		0.1249				0.0000891
932		0.1274				0.0000880
933		0.1262				0.0000868
934		0.1264				0.0000856
935		0.1244				0.0000844
936		0.1257				0.0000832
937		0.1247				0.0000820
938		0.1226				0.0000808
939		0.1346				0.0000797
940		0.1296				0.0000785
941		0.1241				0.0000773
942		0.1220				0.0000761
943		0.1239				0.0000749
944		0.1207				0.0000737
945		0.1243				0.0000724
946		0.1253				0.0000712
947		0.1251				0.0000700
948		0.1225				0.0000688
949		0.1198				0.0000676
950		0.1238		0.8656		0.0000664
951		0.1217				0.0000652
952		0.1243				0.0000639
953		0.1206				0.0000627
954		0.1241				0.0000615
955		0.1235				0.0000603
956		0.1253				0.0000590
957		0.1213				0.0000578
958		0.1215				0.0000565
959		0.1207				0.0000553
960		0.1200				0.0000541
961		0.1214				0.0000528
962		0.1212				0.0000516
963		0.1196				0.0000503
964		0.1207				0.0000490
965		0.1234				0.0000478
966		0.1209				0.0000465
967		0.1185				0.0000452
968		0.1172				0.0000440
969		0.1195				0.0000427
970		0.1208				0.0000414
971		0.1188				0.0000401
972		0.1185				0.0000388
973		0.1194				0.0000375
974		0.1189				0.0000362
975		0.1174				0.0000349
976		0.1167				0.0000336
977		0.1187				0.0000323
978		0.1179				0.0000310
979		0.1175				0.0000296
980		0.1184				0.0000283
981		0.1174				0.0000270
982		0.1174				0.0000256
983		0.1168				0.0000242
984		0.1195				0.0000229
985		0.1186				0.0000215
986		0.1181				0.0000201
987		0.1166				0.0000187
988		0.1170				0.0000173
989		0.1167				0.0000159
990		0.1139				0.0000144
991		0.1168				0.0000130
992		0.1177				0.0000115
993		0.1171				0.0000100
994		0.1170				0.0000085
995		0.1169				0.0000070
996		0.1140				0.0000054
997		0.1164				0.0000037
998		0.1162				0.0000020
999		0.1175		0.8699		0.0000000
